tid,country,unit,unitname,target,region,subregion,fin_status,project_name,wiki,Domestic/International,megawatts,status,target_lat,target_lng,source_lat,source_lng,parent,subnational,financer,financer_type,finance_type,close_year,epc,dollars,source,sponsor,source_iso,target_country_lat,target_country_lng,target_country,Financier Country
G100000110618,Vietnam,Phase 4 extension,Vinh Tan power station Phase 4 extension,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 extension,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,35.9078,127.7669,Vietnam Electricity LLC [100.0%],Binh Thuan,Export-Import Bank of Korea,Governmental policy institution,loan,2014,Harbin-General Electric alliance,455000000.0,South Korea,,,11.317,108.808,Vietnam,South Korea
G100000110619,Vietnam,Phase 4 Unit 1,Vinh Tan power station Phase 4 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,55.3781,-3.436,Vietnam Electricity LLC [100.0%],Binh Thuan,HSBC,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,116000000.0,United Kingdom,,,11.317,108.808,Vietnam,United Kingdom
G100000110620,Vietnam,Phase 4 Unit 2,Vinh Tan power station Phase 4 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,55.3781,-3.436,Vietnam Electricity LLC [100.0%],Binh Thuan,HSBC,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,116000000.0,United Kingdom,,,11.317,108.808,Vietnam,United Kingdom
G100000110611,Vietnam,Phase 1 Unit 1,Vinh Tan power station Phase 1 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 1 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,35.8617,104.1954,China Southern Power Grid Co Ltd; Government of Vietnam; small shareholder(s),Binh Thuan,Industrial and Commercial Bank of China (ICBC),Government-owned commercial institution,loan,2014,Harbin-General Electric alliance,117000000.0,China,,,11.317,108.808,Vietnam,China
G100000110612,Vietnam,Phase 1 Unit 2,Vinh Tan power station Phase 1 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 1 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,35.8617,104.1954,China Southern Power Grid Co Ltd; Government of Vietnam; small shareholder(s),Binh Thuan,Industrial and Commercial Bank of China (ICBC),Government-owned commercial institution,loan,2014,Harbin-General Electric alliance,117000000.0,China,,,11.317,108.808,Vietnam,China
G100000110615,Vietnam,Phase 3 Unit 1,Vinh Tan power station Phase 3 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,financing,Vinh Tan power station Phase 3 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,660.0,shelved,11.317,108.808,35.8617,104.1954,Vietnam Electricity LLC [29.0%]; Pacific Group JSC [22.0%]; AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Binh Thuan,Industrial and Commercial Bank of China (ICBC),Government-owned commercial institution,loan,nan,Harbin Electric,133333333.33333333,China,,,11.317,108.808,Vietnam,China
G100000110616,Vietnam,Phase 3 Unit 2,Vinh Tan power station Phase 3 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,financing,Vinh Tan power station Phase 3 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,660.0,shelved,11.317,108.808,35.8617,104.1954,Vietnam Electricity LLC [29.0%]; Pacific Group JSC [22.0%]; AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Binh Thuan,Industrial and Commercial Bank of China (ICBC),Government-owned commercial institution,loan,nan,Harbin Electric,133333333.33333333,China,,,11.317,108.808,Vietnam,China
G100000110617,Vietnam,Phase 3 Unit 3,Vinh Tan power station Phase 3 Unit 3,Vinh Tan power station,Asia,South-eastern Asia,financing,Vinh Tan power station Phase 3 Unit 3,https://www.gem.wiki/Vinh_Tan_power_station,International,660.0,shelved,11.317,108.808,35.8617,104.1954,Vietnam Electricity LLC [29.0%]; Pacific Group JSC [22.0%]; AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Binh Thuan,Industrial and Commercial Bank of China (ICBC),Government-owned commercial institution,loan,nan,Harbin Electric,133333333.33333333,China,,,11.317,108.808,Vietnam,China
G100000110619,Vietnam,Phase 4 Unit 1,Vinh Tan power station Phase 4 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,36.2048,138.2529,Vietnam Electricity LLC [100.0%],Binh Thuan,Japan Bank for International Cooperation,Governmental policy institution,loan,2014,Harbin-General Electric alliance,101000000.0,Japan,,,11.317,108.808,Vietnam,Japan
G100000110620,Vietnam,Phase 4 Unit 2,Vinh Tan power station Phase 4 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,36.2048,138.2529,Vietnam Electricity LLC [100.0%],Binh Thuan,Japan Bank for International Cooperation,Governmental policy institution,loan,2014,Harbin-General Electric alliance,101000000.0,Japan,,,11.317,108.808,Vietnam,Japan
G100000110618,Vietnam,Phase 4 extension,Vinh Tan power station Phase 4 extension,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 extension,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,36.2048,138.2529,Vietnam Electricity LLC [100.0%],Binh Thuan,Japan Bank for International Cooperation,Governmental policy institution,loan,2017,Harbin-General Electric alliance,50000000.0,Japan,,,11.317,108.808,Vietnam,Japan
G100000110619,Vietnam,Phase 4 Unit 1,Vinh Tan power station Phase 4 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,35.9078,127.7669,Vietnam Electricity LLC [100.0%],Binh Thuan,Korea Trade Insurance Corporation (K-SURE),Governmental policy institution,loan,2017,Harbin-General Electric alliance,170500000.0,South Korea,,,11.317,108.808,Vietnam,South Korea
G100000110620,Vietnam,Phase 4 Unit 2,Vinh Tan power station Phase 4 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,35.9078,127.7669,Vietnam Electricity LLC [100.0%],Binh Thuan,Korea Trade Insurance Corporation (K-SURE),Governmental policy institution,loan,2017,Harbin-General Electric alliance,170500000.0,South Korea,,,11.317,108.808,Vietnam,South Korea
G100000110618,Vietnam,Phase 4 extension,Vinh Tan power station Phase 4 extension,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 extension,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,35.9078,127.7669,Vietnam Electricity LLC [100.0%],Binh Thuan,Korea Trade Insurance Corporation (K-SURE),Governmental policy institution,loan,2014,Harbin-General Electric alliance,455000000.0,South Korea,,,11.317,108.808,Vietnam,South Korea
G100000110619,Vietnam,Phase 4 Unit 1,Vinh Tan power station Phase 4 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,36.2048,138.2529,Vietnam Electricity LLC [100.0%],Binh Thuan,MUFG Bank,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,55000000.0,Japan,,,11.317,108.808,Vietnam,Japan
G100000110620,Vietnam,Phase 4 Unit 2,Vinh Tan power station Phase 4 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,36.2048,138.2529,Vietnam Electricity LLC [100.0%],Binh Thuan,MUFG Bank,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,55000000.0,Japan,,,11.317,108.808,Vietnam,Japan
G100000110618,Vietnam,Phase 4 extension,Vinh Tan power station Phase 4 extension,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 extension,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,36.2048,138.2529,Vietnam Electricity LLC [100.0%],Binh Thuan,MUFG Bank,Privately-owned commercial institution,loan,2017,Harbin-General Electric alliance,33800000.0,Japan,,,11.317,108.808,Vietnam,Japan
G100000110619,Vietnam,Phase 4 Unit 1,Vinh Tan power station Phase 4 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,46.6034,1.8883,Vietnam Electricity LLC [100.0%],Binh Thuan,Societe Generale,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,61000000.0,France,,,11.317,108.808,Vietnam,France
G100000110620,Vietnam,Phase 4 Unit 2,Vinh Tan power station Phase 4 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,46.6034,1.8883,Vietnam Electricity LLC [100.0%],Binh Thuan,Societe Generale,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,61000000.0,France,,,11.317,108.808,Vietnam,France
G100000110619,Vietnam,Phase 4 Unit 1,Vinh Tan power station Phase 4 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,55.3781,-3.436,Vietnam Electricity LLC [100.0%],Binh Thuan,Standard Chartered Bank,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,61000000.0,United Kingdom,,,11.317,108.808,Vietnam,United Kingdom
G100000110620,Vietnam,Phase 4 Unit 2,Vinh Tan power station Phase 4 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,55.3781,-3.436,Vietnam Electricity LLC [100.0%],Binh Thuan,Standard Chartered Bank,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,61000000.0,United Kingdom,,,11.317,108.808,Vietnam,United Kingdom
G100000110611,Vietnam,Phase 1 Unit 1,Vinh Tan power station Phase 1 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 1 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,35.8617,104.1954,China Southern Power Grid Co Ltd; Government of Vietnam; small shareholder(s),Binh Thuan,State Power Investment Corporation,Government-owned commercial institution,equity,2014,Harbin-General Electric alliance,58490000.0,China,,,11.317,108.808,Vietnam,China
G100000110612,Vietnam,Phase 1 Unit 2,Vinh Tan power station Phase 1 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 1 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,35.8617,104.1954,China Southern Power Grid Co Ltd; Government of Vietnam; small shareholder(s),Binh Thuan,State Power Investment Corporation,Government-owned commercial institution,equity,2014,Harbin-General Electric alliance,58490000.0,China,,,11.317,108.808,Vietnam,China
G100000110619,Vietnam,Phase 4 Unit 1,Vinh Tan power station Phase 4 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,36.2048,138.2529,Vietnam Electricity LLC [100.0%],Binh Thuan,Sumitomo Mitsui Banking Corporation,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,116000000.0,Japan,,,11.317,108.808,Vietnam,Japan
G100000110620,Vietnam,Phase 4 Unit 2,Vinh Tan power station Phase 4 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 4 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,International,600.0,operating,11.317,108.808,36.2048,138.2529,Vietnam Electricity LLC [100.0%],Binh Thuan,Sumitomo Mitsui Banking Corporation,Privately-owned commercial institution,loan,2014,Harbin-General Electric alliance,116000000.0,Japan,,,11.317,108.808,Vietnam,Japan
G100000110613,Vietnam,Phase 2 Unit 1,Vinh Tan power station Phase 2 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 2 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,Domestic,622.0,operating,11.317,108.808,14.0583,108.2772,EVNGENCO 3 Co [100.0%],Binh Thuan,Vietnam Development Bank,Governmental policy institution,loan,2013,Harbin-General Electric alliance,,Vietnam,,,11.317,108.808,Vietnam,Vietnam
G100000110614,Vietnam,Phase 2 Unit 2,Vinh Tan power station Phase 2 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 2 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,Domestic,622.0,operating,11.317,108.808,14.0583,108.2772,EVNGENCO 3 Co [100.0%],Binh Thuan,Vietnam Development Bank,Governmental policy institution,loan,2013,Harbin-General Electric alliance,,Vietnam,,,11.317,108.808,Vietnam,Vietnam
G100000110611,Vietnam,Phase 1 Unit 1,Vinh Tan power station Phase 1 Unit 1,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 1 Unit 1,https://www.gem.wiki/Vinh_Tan_power_station,Domestic,600.0,operating,11.317,108.808,14.0583,108.2772,China Southern Power Grid Co Ltd; Government of Vietnam; small shareholder(s),Binh Thuan,Vinacomin,Government-owned commercial institution,equity,2014,Harbin-General Electric alliance,58490000.0,Vietnam,,,11.317,108.808,Vietnam,Vietnam
G100000110612,Vietnam,Phase 1 Unit 2,Vinh Tan power station Phase 1 Unit 2,Vinh Tan power station,Asia,South-eastern Asia,closed,Vinh Tan power station Phase 1 Unit 2,https://www.gem.wiki/Vinh_Tan_power_station,Domestic,600.0,operating,11.317,108.808,14.0583,108.2772,China Southern Power Grid Co Ltd; Government of Vietnam; small shareholder(s),Binh Thuan,Vinacomin,Government-owned commercial institution,equity,2014,Harbin-General Electric alliance,58490000.0,Vietnam,,,11.317,108.808,Vietnam,Vietnam
G100000110624,India,--,Visakhapatnam Sarda power station --,Visakhapatnam Sarda power station,Asia,Southern Asia,closed,Visakhapatnam Sarda power station --,https://www.gem.wiki/Visakhapatnam_Sarda_power_station,Domestic,84.0,operating,17.466444,82.961361,20.5937,78.9629,Sarda Energy & Minerals Ltd,Andhra Pradesh,Axis Bank,Privately-owned commercial institution,loan,2011,,31250000.0,India,,,17.466444,82.961361,India,India
G100000110624,India,--,Visakhapatnam Sarda power station --,Visakhapatnam Sarda power station,Asia,Southern Asia,closed,Visakhapatnam Sarda power station --,https://www.gem.wiki/Visakhapatnam_Sarda_power_station,Domestic,84.0,operating,17.466444,82.961361,20.5937,78.9629,Sarda Energy & Minerals Ltd,Andhra Pradesh,Bank of Baroda,Government-owned commercial institution,loan,2011,,11160000.0,India,,,17.466444,82.961361,India,India
G100000110624,India,--,Visakhapatnam Sarda power station --,Visakhapatnam Sarda power station,Asia,Southern Asia,closed,Visakhapatnam Sarda power station --,https://www.gem.wiki/Visakhapatnam_Sarda_power_station,Domestic,84.0,operating,17.466444,82.961361,20.5937,78.9629,Sarda Energy & Minerals Ltd,Andhra Pradesh,Infrastructure Development Finance Company,Privately-owned commercial institution,loan,2011,,42420000.0,India,,,17.466444,82.961361,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Bank of Baroda,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Bank of Baroda,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Canara Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Canara Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Corporation Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Corporation Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Federal Bank of India,Privately-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Federal Bank of India,Privately-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Indian Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Indian Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Oriental Bank of Commerce,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Oriental Bank of Commerce,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Punjab & Sind Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Punjab & Sind Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Punjab National Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Punjab National Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,SBI Capital Markets,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,SBI Capital Markets,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,State Bank of Bikaner & Jaipur,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,State Bank of Bikaner & Jaipur,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,State Bank of India,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,State Bank of India,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,UCO Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,UCO Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Union Bank of India,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Union Bank of India,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
